id,region1,title1,lat1,lon1,year,region2,title2,lat2,lon2
2037,AT: Vorarlberg,Bezau,47.36271,10.03447,1906,DE: Baden-Württemberg,Argenbühl,47.69789,9.94039
2037,AT: Vorarlberg,Bezau,47.36271,10.03447,1908,DE: Baden-Württemberg,Argenbühl,47.69789,9.94039
2038,AT: Vorarlberg,Bezau,47.36271,10.03447,1908,DE: Baden-Württemberg,Argenbühl,47.69789,9.94039
2038,AT: Vorarlberg,Bezau,47.36271,10.03447,1909,DE: Baden-Württemberg,Argenbühl,47.69789,9.94039
2042,AT: Vorarlberg,Bezau,47.36271,10.03447,1911,DE: Baden-Württemberg,Argenbühl,47.69789,9.94039
2047,AT: Vorarlberg,Hittisau,47.46169,10.01072,1887,DE: Bayern,Obergünzburg,47.8455,10.4194
2047,AT: Vorarlberg,Hittisau,47.46169,10.01072,1888,DE: Bayern,Obergünzburg,47.8455,10.4194
2049,AT: Vorarlberg,Hittisau,47.46169,10.01072,1887,DE: Bayern,Obergünzburg,47.8455,10.4194
2043,AT: Vorarlberg,Hittisau,47.46169,10.01072,1907,DE: Bayern,Obergünzburg,47.8455,10.4194
2043,AT: Vorarlberg,Hittisau,47.46169,10.01072,1908,DE: Bayern,Obergünzburg,47.8455,10.4194
2043,AT: Vorarlberg,Hittisau,47.46169,10.01072,1909,DE: Baden-Württemberg,Argenbühl,47.69789,9.94039
2050,AT: Vorarlberg,Alberschwende,47.45,9.81667,1828,DE: Bayern,Obergünzburg,47.8455,10.4194
2050,AT: Vorarlberg,Alberschwende,47.45,9.81667,1829,DE: Bayern,Obergünzburg,47.8455,10.4194
2057,AT: Vorarlberg,Alberschwende,47.45,9.81667,1857,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2054,AT: Vorarlberg,Alberschwende,47.45,9.81667,1835,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2056,AT: Vorarlberg,Alberschwende,47.45,9.81667,1860,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2055,AT: Vorarlberg,Alberschwende,47.45,9.81667,1886,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2059,AT: Vorarlberg,Bezau,47.36271,10.03447,1886,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
2058,AT: Vorarlberg,Bezau,47.36271,10.03447,1894,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
2061,AT: Vorarlberg,Bezau,47.36271,10.03447,1896,DE: Baden-Württemberg,Kißlegg,47.78893,9.88023
2064,AT: Vorarlberg,Bezau,47.36271,10.03447,1900,DE: Baden-Württemberg,Aichstetten,47.8973,10.0565
2065,AT: Vorarlberg,Hittisau,47.46169,10.01072,1839,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2067,AT: Vorarlberg,Bezau,47.36271,10.03447,1892,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
2070,AT: Vorarlberg,Mittelberg,47.32968,10.15467,1848,DE: Bayern,Oberhausen,47.7833,11.1333
2071,AT: Vorarlberg,Bezau,47.36271,10.03447,1903,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
2071,AT: Vorarlberg,Bezau,47.36271,10.03447,1904,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
3466,AT: Vorarlberg,Lech,47.203,10.14452,1884,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3466,AT: Vorarlberg,Lech,47.203,10.14452,1887,DE: Bayern,Ottobeuren,47.9333,10.3
3468,AT: Vorarlberg,Lech,47.203,10.14452,1884,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3468,AT: Vorarlberg,Lech,47.203,10.14452,1887,DE: Bayern,Ottobeuren,47.9333,10.3
3468,AT: Vorarlberg,Lech,47.203,10.14452,1888,DE: Bayern,Ottobeuren,47.9333,10.3
3471,AT: Vorarlberg,Lech,47.203,10.14452,1884,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3471,AT: Vorarlberg,Lech,47.203,10.14452,1888,DE: Bayern,Ottobeuren,47.9333,10.3
3473,AT: Vorarlberg,Lech,47.203,10.14452,1910,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
3474,AT: Vorarlberg,Lech,47.203,10.14452,1915,DE: Bayern,Ottobeuren,47.9333,10.3
3474,AT: Vorarlberg,Lech,47.203,10.14452,1916,DE: Bayern,Ottobeuren,47.9333,10.3
3476,AT: Vorarlberg,Lech,47.203,10.14452,1898,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3476,AT: Vorarlberg,Lech,47.203,10.14452,1899,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
3478,AT: Vorarlberg,Lech,47.203,10.14452,1889,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
3479,AT: Vorarlberg,Lech,47.203,10.14452,1861,DE: Bayern,Obergünzburg,47.8455,10.4194
3480,AT: Vorarlberg,Lech,47.203,10.14452,1861,DE: Bayern,Obergünzburg,47.8455,10.4194
3481,AT: Vorarlberg,Lech,47.203,10.14452,1887,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1230,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1841,DE: Baden-Württemberg,Singen (Hohentwiel),47.75831,8.84134
1231,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1926,DE: Baden-Württemberg,Markdorf,47.7194,9.3952
1232,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1878,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1233,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1880,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1233,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1879,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1235,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1881,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1232,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1880,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1232,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1879,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1238,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1877,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1239,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1883,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1240,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1873,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1243,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1874,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1244,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1883,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1244,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1880,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1246,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1884,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1247,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1908,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1248,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1878,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1249,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1881,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1249,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1878,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1251,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1880,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1251,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1879,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1251,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1879,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1251,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1881,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1249,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1880,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1256,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1887,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1257,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1905,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1257,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1909,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1257,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1910,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1260,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1911,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1260,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1912,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1262,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1913,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1262,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1914,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1262,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1915,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1265,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1876,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1265,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1879,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1265,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1878,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1268,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1868,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1269,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1868,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1270,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1906,DE: Baden-Württemberg,Kißlegg,47.78893,9.88023
1271,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1906,DE: Baden-Württemberg,Kißlegg,47.78893,9.88023
1270,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1908,DE: Baden-Württemberg,Kißlegg,47.78893,9.88023
1273,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1883,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1274,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1860,DE: Bayern,Oberhausen,47.7833,11.1333
1275,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1864,DE: Bayern,Oberhausen,47.7833,11.1333
1275,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1865,DE: Bayern,Oberhausen,47.7833,11.1333
1275,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1863,DE: Bayern,Oberhausen,47.7833,11.1333
1275,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1867,DE: Bayern,Oberhausen,47.7833,11.1333
1279,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1908,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1280,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1910,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1280,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1911,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1280,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1912,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1283,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1913,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1284,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1889,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1285,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1876,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1286,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1912,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1287,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1915,DE: Bayern,Ottobeuren,47.9333,10.3
1288,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1915,DE: Bayern,Ottobeuren,47.9333,10.3
1288,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1916,DE: Bayern,Ottobeuren,47.9333,10.3
1288,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1916,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1291,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1919,DE: Baden-Württemberg,Kißlegg,47.78893,9.88023
1292,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1919,DE: Baden-Württemberg,Kißlegg,47.78893,9.88023
1293,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1886,DE: Bayern,Ottobeuren,47.9333,10.3
1294,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1927,DE: Bayern,Ottobeuren,47.9333,10.3
1295,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1919,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1295,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1923,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
1297,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1868,DE: Bayern,Oberhausen,47.7833,11.1333
1298,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1868,DE: Bayern,Oberhausen,47.7833,11.1333
1299,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1876,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1300,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1881,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1301,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1870,DE: Bayern,Oberhausen,47.7833,11.1333
1302,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1867,DE: Bayern,Oberhausen,47.7833,11.1333
1303,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1868,DE: Bayern,Oberhausen,47.7833,11.1333
1300,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1879,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1305,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1883,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1306,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1869,DE: Bayern,Oberhausen,47.7833,11.1333
1300,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1880,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1308,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1882,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1310,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1869,DE: Bayern,Oberhausen,47.7833,11.1333
1311,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1908,DE: Bayern,Ottobeuren,47.9333,10.3
1312,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1832,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1314,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1858,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1315,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1838,DE: Bayern,Oberhausen,47.7833,11.1333
1314,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1861,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1314,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1860,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1318,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1860,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1319,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1915,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1320,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1887,DE: Bayern,Ottobeuren,47.9333,10.3
1321,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1904,DE: Baden-Württemberg,Kißlegg,47.78893,9.88023
1322,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1912,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1322,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1911,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1324,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1914,DE: Bayern,Ottobeuren,47.9333,10.3
1325,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1915,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1325,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1916,DE: Bayern,Ottobeuren,47.9333,10.3
1327,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1916,DE: Bayern,Ottobeuren,47.9333,10.3
1328,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1882,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1329,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1882,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1330,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1877,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1329,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1878,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1330,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1878,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1328,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1887,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1334,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1839,DE: Baden-Württemberg,Singen (Hohentwiel),47.75831,8.84134
1328,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1884,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1328,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1881,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1330,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1879,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1329,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1879,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1330,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1881,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1340,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1895,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1341,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1906,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1342,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1906,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1343,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1883,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1344,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1883,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1345,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1883,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1343,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1882,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1344,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1882,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1343,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1881,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1345,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1881,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1350,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1901,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
1351,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1901,DE: Baden-Württemberg,Amtzell,47.7129,9.7623
1352,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1917,DE: Baden-Württemberg,Argenbühl,47.69789,9.94039
1353,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1921,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1353,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1923,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1355,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1875,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1356,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1887,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1357,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1874,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1358,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1880,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1359,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1874,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1360,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1878,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1356,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1888,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
1356,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1879,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1363,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1908,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
1364,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1909,DE: Baden-Württemberg,Argenbühl,47.69789,9.94039
1365,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,1922,DE: Baden-Württemberg,Friedrichshafen,47.65442,9.47257
943,CH: Graubünden,,,,1840,DE: Bayern,Obergünzburg,47.8455,10.4194
2414,AT: Vorarlberg,Bezau,47.36271,10.03447,,,,,
2416,CH: St. Gallen,,,,,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2417,CH: St. Gallen,,,,,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2418,AT: Vorarlberg,Au,47.30886,9.96673,,,,,
2419,AT: Vorarlberg,Au,47.30886,9.96673,,,,,
2419,AT: Vorarlberg,Au,47.30886,9.96673,,,,,
2370,AT: Vorarlberg,Au,47.30886,9.96673,,DE: Bayern,Ottobeuren,47.9333,10.3
2419,AT: Vorarlberg,Au,47.30886,9.96673,,,,,
2370,AT: Vorarlberg,Au,47.30886,9.96673,,DE: Bayern,Ottobeuren,47.9333,10.3
2423,AT: Vorarlberg,Reuthe,47.36667,9.88333,,,,,
2443,AT: Vorarlberg,Bizau,47.36603,9.96708,,,,,
1375,AT: Vorarlberg,Hittisau,47.46169,10.01072,,DE: Bayern,Starnberg,48.01032,11.33255
2457,AT: Vorarlberg,Bezau,47.36271,10.03447,,,,,
2369,AT: Vorarlberg,Bezau,47.36271,10.03447,,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2458,AT: Vorarlberg,Schoppernau,47.29929,10.04263,,,,,
2464,CH: St. Gallen,,,,,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2385,AT: Vorarlberg,Schwarzenberg,47.41667,9.85,1925,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2385,AT: Vorarlberg,Schwarzenberg,47.41667,9.85,1926,,,,
2469,AT: Vorarlberg,Schoppernau,47.29929,10.04263,,,,,
2474,AT: Vorarlberg,Damüls,47.28333,9.88333,,,,,
2481,AT: Vorarlberg,Schoppernau,47.29929,10.04263,,,,,
2484,AT: Vorarlberg,Schoppernau,47.29929,10.04263,,,,,
2483,AT: Vorarlberg,Schoppernau,47.29929,10.04263,,,,,
2485,AT: Vorarlberg,Schoppernau,47.29929,10.04263,,,,,
2487,AT: Vorarlberg,Schoppernau,47.29929,10.04263,,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
2489,AT: Vorarlberg,Hittisau,47.46169,10.01072,,,,,
2490,AT: Vorarlberg,Krumbach,47.48551,9.9184,,,,,
2491,AT: Vorarlberg,Krumbach,47.48551,9.9184,,,,,
2492,AT: Vorarlberg,Krumbach,47.48551,9.9184,,,,,
2493,AT: Vorarlberg,Krumbach,47.48551,9.9184,,,,,
2494,AT: Vorarlberg,Krumbach,47.48551,9.9184,,,,,
2495,AT: Vorarlberg,Krumbach,47.48551,9.9184,,,,,
2496,AT: Vorarlberg,Krumbach,47.48551,9.9184,,,,,
2497,AT: Vorarlberg,Lingenau,47.45,9.91667,,,,,
2498,AT: Vorarlberg,Lingenau,47.45,9.91667,,,,,
2488,AT: Vorarlberg,Sulzberg,47.52405,9.91429,,,,,
2499,AT: Vorarlberg,Langenegg,47.46667,9.9,,,,,
2500,AT: Vorarlberg,Langenegg,47.46667,9.9,,,,,
2501,CH: St. Gallen,,,,,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2502,AT: Vorarlberg,Mellau,47.35,9.88333,,,,,
2503,AT: Vorarlberg,Schröcken,47.25,10.08333,,,,,
2504,AT: Vorarlberg,Schröcken,47.25,10.08333,,,,,
2505,AT: Vorarlberg,Schröcken,47.25,10.08333,,,,,
2506,AT: Vorarlberg,Schröcken,47.25,10.08333,,,,,
2507,AT: Vorarlberg,Schröcken,47.25,10.08333,,,,,
2508,AT: Vorarlberg,Schröcken,47.25,10.08333,,,,,
2509,AT: Vorarlberg,Schröcken,47.25,10.08333,,,,,
2510,AT: Vorarlberg,Bizau,47.36603,9.96708,,,,,
2511,AT: Vorarlberg,Sulzberg,47.52405,9.91429,,,,,
2404,AT: Vorarlberg,Bizau,47.36603,9.96708,1923,DE: Baden-Württemberg,Leutkirch im Allgäu,47.8184,9.9931
2402,AT: Vorarlberg,Bizau,47.36603,9.96708,1926,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2522,AT: Vorarlberg,Bezau,47.36271,10.03447,1903,,,,
2523,AT: Vorarlberg,Bezau,47.36271,10.03447,,,,,
2524,AT: Vorarlberg,Schwarzenberg,47.41667,9.85,1921,,,,
2526,AT: Vorarlberg,Krumbach,47.48551,9.9184,,,,,
2531,AT: Vorarlberg,Langenegg,47.46667,9.9,,,,,
2557,CH: St. Gallen,,,,,DE: Baden-Württemberg,Wangen im Allgäu,47.6939,9.829
2556,AT: Vorarlberg,Au,47.30886,9.96673,,,,,
2561,AT: Vorarlberg,Andelsbuch,47.4037,9.90295,,,,,
